idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
82,강원,82,강릉별장,Gangneung Gyeongpodae Villa,펜션,2급,,창해로 375,8.7,,,,http://gyeongpodaevilla.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5285956?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
83,강원,83,모안펜션,Gangneung Moan Pension,펜션,3급,,난설헌로78번길 21-1,7,,,,http://moahn.com/,https://hotels.naver.com/KR1000013/hotels/N5284490?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
84,강원,84,속초 펜션별,Sokcho pensionbyeol,펜션,3급,,동해대로3930번길 74-2,8.7,9.5,,,http://xn--bm3bt7f1ut.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070605980?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
85,강원,85,나이아드 펜션,Gangreung Naiadeu,펜션,2급,010-9645-6644,경포로463번길 33,7.5,5,,,http://www.naiadpension.com/,https://hotels.naver.com/KR1000013/hotels/N3033351?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
86,강원,86,어달오션펜션,Donghae Adal Ocean Pension,펜션,2급,,일출로 301,8.2,,,,http://eodalocean.com/,https://hotels.naver.com/KR1000013/hotels/N5286425?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
87,강원,87,누리마루펜션,Gangneung Nuri Maru Pension,펜션,3급,,성산면 삼포암길 33,,,,,http://page.yapen.co.kr/31512,https://hotels.naver.com/KR1000013/hotels/N5285800?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
88,강원,88,휴펜션,"Gangneung Hue Pension Ocean View, Spa, Couple",펜션,3급,,주문진읍 해안로 1889,9.1,,,,,https://hotels.naver.com/KR1000013/hotels/N4944257?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
89,강원,89,이지비야 펜션,Gangneung Ijibiya Pension,펜션,3급,010-2973-4554,성산면 대송길 282-47,9.2,,,,http://page.yapen.co.kr/21513,https://hotels.naver.com/KR1000013/hotels/N3645522?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
90,강원,90,강릉 휘게 노빌 펜션,Gangneung Hygge Nobile Pension,펜션,3급,,경포로463번길 13-10,7.5,,,,http://nobileps.com/intro.html,https://hotels.naver.com/KR1000013/hotels/KYK7231184?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
91,강원,91,강릉 까르디에펜션,Gangneung Cardier Pension,펜션,4급,,강원 강릉시 사천면 진리항구길 5,9.3,,,,http://cardier.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK3794343?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
92,강원,92,M9 펜션,Jumunjin M9 Pension,펜션,3급,,강원 강릉시 주문진읍 해안로 1921,7.7,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7476680?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
93,강원,93,이즈미르 펜션,Izmir Pension,펜션,3급,010-5210-3751,연곡면 진고개로 1228-26,9,6.9,,,https://site.onda.me/51393,https://hotels.naver.com/KR1000013/hotels/N3646214?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
94,강원,94,오대산힐링타운 금빛동,Odae Mountain Golden Light Pension,펜션,2급,,진부면 오대산로 97,8.5,,,,http://goldstarps.com/,https://hotels.naver.com/KR1000013/hotels/N5258290?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
95,강원,95,강릉 둥지 펜션,Doongji Pension,펜션,3급,,연곡면 영진길 66-8,2.4,,,,http://dungjipension.staynt.co.kr/,https://hotels.naver.com/KR1000013/hotels/N4888462?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
96,강원,96,뜨락 펜션,Sokcho Dderak Pension,펜션,2급,033-632-5998,새마을6길 48,9.7,,,,http://ddrakps.kr/,https://hotels.naver.com/KR1000013/hotels/N3644973?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
97,강원,97,빌리언스펜션,Gangneung Jeongdongjin Billions Pension,펜션,2급,,강원 강릉시 강동면 안인진길 27-2,10,,,,,https://hotels.naver.com/KR1000013/hotels/KYK8227731?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
98,강원,98,강릉 더씨엘 스파 펜션,Gangneung The Ciel Spa Pension,펜션,3급,,사천면 진리해변길 89,8.3,,,,http://thecielpension.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7843257?adultCnt=2&pageIndex=7&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
99,강원,99,아이리스스테이,Gangneung Gyeongpodae Iris Stay,펜션,2급,,창해로 255,7.1,,,,,https://hotels.naver.com/KR1000013/hotels/N5284837?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
100,강원,100,홍천 그곳에가면 펜션,Hongcheon When You Are There Pension,펜션,3급,,북방면 굴지강변로 205,8.2,,,,http://ifthere.kr/,https://hotels.naver.com/KR1000013/hotels/N5258204?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
101,강원,101,삼척 지오펜션,Samcheok Gio Pension,펜션,3급,,강원 삼척시 근덕면 삼척로 2081-7,8.9,,,,http://xn--sk4bt1ggtdr2n.com/,https://hotels.naver.com/KR1000013/hotels/KYK7233548?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
102,강원,102,속초모닝뷰펜션,Goseong (Sokcho) Morning View Pension,펜션,3급,,토성면 사진용촌1길 19,9.7,,,,http://www.morningviewps.com/,https://hotels.naver.com/KR1000013/hotels/N5283179?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
103,강원,103,산타힐 펜션,Yangyang Santa Hill Pension,펜션,4급,033-671-8494,강현면 복골길 126,,,,,,https://hotels.naver.com/KR1000013/hotels/N3021149?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
104,강원,104,돈방석 펜션,Sokcho Donbangseock Pension,펜션,3급,010-2740-2415,동해대로3930번길 74-16,9.7,,,,http://xn--lq1by2ny7d0g184f.kr/,https://hotels.naver.com/KR1000013/hotels/N3013213?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
105,강원,105,솔빛아래 펜션 강릉,Gangneung Solbit Pension,펜션,3급,1644-9565,연곡면 송림웃둔지길 64-2,,,,,http://www.solbitarae.com/,https://hotels.naver.com/KR1000013/hotels/N3869875?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
106,강원,106,라임오렌지 펜션,Hongcheon Lime Orange Pension,펜션,3급,070-4882-2815,북방면 구룡밭길 40,9.2,,,,http://limeorangeps.com/,https://hotels.naver.com/KR1000013/hotels/N3646017?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
107,강원,107,스테이지알 펜션,Sokcho Ocean 11 Spa Pension,펜션,3급,,청호로 4길 52,6.8,,,,,https://hotels.naver.com/KR1000013/hotels/N5279252?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
108,강원,108,속초 써밋베이 르시엘,sockcho summitbay leusieal,펜션,2급,,강원 속초시 영랑해안8길 11,10,,,,http://lianbichae.com/,https://hotels.naver.com/KR1000013/hotels/KYK8878756?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
109,강원,109,양양 아름다운바다콘도텔,Yangyang Beautiful Sea Ocean View Pension,펜션,3급,,강원도 양양군 강현면 동해대로 3575,8.6,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070396651?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
110,강원,110,영월 구름에달가듯이 펜션,Yeongwol Gureumae Dalgadeutsi Pension,펜션,4급,,강원 영월군 김삿갓면 김삿갓로 497-51,9.4,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7234509?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
111,강원,111,강릉 더강문풀빌라&스파 / 신축풀빌라 / 오션뷰,Gangneung The Gangmun Poolvilla and Spa Oceanview,펜션,3급,,강원 강릉시 해안로 376,9.8,,,,http://thegangmun.com/,https://hotels.naver.com/KR1000013/hotels/KYK9159184?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
112,강원,112,속초 라쏘 풀빌라 펜션,Sokcho Lasso Pool Villa Pension,펜션,3급,,도리원3길 23,8.1,,,,http://lassopoolvilla.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5258210?adultCnt=2&pageIndex=8&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
113,강원,113,어느멋진날 펜션,Yangyang Baladeonbada Pension,펜션,3급,010-4664-7054,강현면 동해대로 3371,8.4,,4,,,https://hotels.naver.com/KR1000013/hotels/N3644267?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
114,강원,114,경포의하루 펜션,Gangneung Gyeongpoui Haru Pension,펜션,3급,033-644-9161,경포로371번길 35-7,9.6,,,,https://homepage.staymg.com/%EA%B0%95%EB%A6%89%EA%B2%BD%ED%8F%AC%EC%9D%98%ED%95%98%EB%A3%A8%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N3645765?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
115,강원,115,삽당령 펜션,Gangneung Sapdangryeong Pension,펜션,3급,033-648-2129,왕산면 백두대간로 1207-17,,,,,http://sapdang.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3926350?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
116,강원,116,아야진해변펜션,Goseong Ayajin Beach Pension,펜션,3급,,토성면 아야진북길 31-4,7.1,,,,http://www.xn--6l3b27f9zdogu9qb6qm6c.com/,https://hotels.naver.com/KR1000013/hotels/N5283124?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
117,강원,117,속초 씨엔블루펜션,Sokcho Cn Blue Pension,펜션,3급,,강원도 속초시 중앙로 391,,,,,http://www.seaandblue.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070524883?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
118,강원,118,강릉 깨비네집 펜션,Gangneung ggabinejip hanok pension,펜션,3급,,성산면 소목길 145-15,8.2,,,,http://xn--9l0bx5c86r8hl.kr/,https://hotels.naver.com/KR1000013/hotels/KYK9379829?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
119,강원,119,속초 전망좋은집 펜션,Sokcho View House Pension,펜션,3급,,강원특별자치도 속초시 해오름로 35 (대포동),,,,,https://goodhouseps.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070605958?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
120,강원,120,해뜨는바다 펜션,Yangyang Sunrising Seaside Pension,펜션,4급,033-673-6761,손양면 선사유적로 316-68,,,,,https://sunrisepension.kr/,https://hotels.naver.com/KR1000013/hotels/N3645541?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
121,강원,121,속초 해오름하우스,Sokcho Haeoleumhouse,펜션,3급,,해오름로 39,7,,,,http://kbs1.kr/h/gwschhae,https://hotels.naver.com/KR1000013/hotels/KYK5610885?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
122,강원,122,은가비 펜션,Eungabi Pension,펜션,2급,,해안로711번길 27-13,9,,,,http://egabi.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK8892589?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
123,강원,123,포뷰펜션,Gangneung Four View Pension,펜션,2급,010-9733-4625,해안로 356,8,,,,,https://hotels.naver.com/KR1000013/hotels/N3644134?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
124,강원,124,민트클라우드펜션,Gangneung Mint Cloud Pension (near the beach),펜션,3급,010-6548-4564,해안로 663-12,9,,,,http://www.mintcloud.co.kr/html/index.html,https://hotels.naver.com/KR1000013/hotels/N3871556?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
125,강원,125,설악스파허브빌 펜션,Yangyang Seorak Spa Herb Ville Pension,펜션,3급,033-672-2588,서면 설악로 1323-23,9,,,,https://www.seorakpension.com/,https://hotels.naver.com/KR1000013/hotels/N3644509?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
126,강원,126,삼척 라온스파펜션,Samcheok Laon Spa Pension,펜션,4급,,삼척로 4246-13,9,,,,http://laon-pension.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070250052?adultCnt=2&pageIndex=9&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
127,강원,127,강릉 바다풍경 펜션,Gangneng Badapunggeong Pension,펜션,3급,,강동면 정동등명길 29,,,,,https://xn--289ar0juzieof8r0ajjb.net/,https://hotels.naver.com/KR1000013/hotels/KYK1070798963?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
128,강원,128,경포어울림펜션,Gangneung Gyeongpo Awoolim Pension,펜션,3급,033-644-2923,하남길 223-14,,,,,,https://hotels.naver.com/KR1000013/hotels/N3870003?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
129,강원,129,강릉 JD38 스파 펜션,Gangneung Jd38 spa Pension,펜션,3급,,강동면 정동등명길 38,6.9,8,,,https://jd38.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7882488?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
130,강원,130,양양 벨리타펜션,Yangyang Belita Pension,펜션,3급,,대한민국 강원특별자치도 양양,6.7,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070302450?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
131,강원,131,강릉 투데이경포 오션뷰펜션,Today Gyeongpo Oceanview Pension,펜션,2급,,하남길 343,9.5,,,,http://todaygyeongpo.com/,https://hotels.naver.com/KR1000013/hotels/KYK9320892?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
132,강원,132,하이빌리지 펜션,Gangneung High Village Pension,펜션,2급,010-2769-9879,해안로 663-50,,,,,http://www.xn--sk4btxb52ak9buua.com/,https://hotels.naver.com/KR1000013/hotels/N3869998?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
133,강원,133,속초 소노 레지던스,Sokcho Sono Residence,펜션,1급,,동해대로 3951,8.4,,,,http://tmsono.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070524886?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
134,강원,134,서현이네 펜션,Sokcho Seohyeon Ine Pension,펜션,3급,010-3600-4738,새마을6길 45,10,10,,,http://xn--950bv61ahxeb0q.kr/,https://hotels.naver.com/KR1000013/hotels/N2955941?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
135,강원,135,태화 펜션,Taehwa Pension,펜션,2급,033-646-0885,강동면 헌화로 906-10,9.6,,,,https://homepage.staymg.com/%EA%B0%95%EB%A6%89%EC%A0%95%EB%8F%99%EC%A7%84%ED%83%9C%ED%99%94%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N2682853?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
136,강원,136,다가가다펜션,dagagada pension,펜션,1급,,화천읍 평화로 175,8.6,8,,,http://dagagada.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7230835?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
137,강원,137,w펜션,Gangneung W Independent Pension,펜션,3급,,왕산면 노추산로 305-29,9.6,,,,http://www.gnwpension.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5285887?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
138,강원,138,그꽃펜션,Gangneung Geukkot Pension,펜션,3급,010-6383-0208,저동길 160-8,,,,,http://www.xn--2i0boy101bnhr.com/,https://hotels.naver.com/KR1000013/hotels/N3871785?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
139,강원,139,트윈비치 펜션,Yangyang Twin Beach Pension,펜션,3급,033-672-7005,손양면 선사유적로 268,8.3,,,,http://www.twinbeach.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3646325?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
140,강원,140,스파 펜션 바쏘,Spa Pension Basso,펜션,3급,010-3687-5029,하도문길 40,6.7,8.6,5,,http://basso.in/,https://hotels.naver.com/KR1000013/hotels/N2680612?adultCnt=2&pageIndex=10&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
141,강원,141,속초 써밋베이 오션뷰 1208,sockcho sumit vay ocean view 1208,펜션,2급,,강원 속초시 영랑해안8길 11,7.1,,,,http://summitbayps.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070461632?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
142,강원,142,엘도라도펜션,Chuncheon El Dorado Pension,펜션,3급,,남산면 방하로 1155,9.8,10,,,http://xn--hq1ba96zrpnqtf5vlnvbfww.com/,https://hotels.naver.com/KR1000013/hotels/N5283370?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
143,강원,143,당신의안목펜션,Gangneung Your Anmok Pension,펜션,3급,,창해로14번길 6,,,,,http://youranmok.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5285713?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
144,강원,144,경포대가는길 펜션,Gangneung Way to Gyeongpodae Pension,펜션,3급,033-652-4806,저동길 123-8,,,,,http://www.gpway.kr/,https://hotels.naver.com/KR1000013/hotels/N3644532?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
145,강원,145,로맨틱홀리데이,Gangneung Green Minbox Spa Pension,펜션,3급,,연곡면 진고개로 1612-10,8.8,,,,,https://hotels.naver.com/KR1000013/hotels/N5129910?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
146,강원,146,삼척 하늘 펜션,Samcheok sky Pension,펜션,3급,,근덕면 장호길 44,7,,,,http://skyps.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7915617?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
147,강원,147,피어86스파펜션,Gangneung Pier 86 Spa Pension,펜션,3급,,사천면 진리항구길 19,6.1,,,,http://pier86.kr/,https://hotels.naver.com/KR1000013/hotels/N5258264?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
148,강원,148,속초 더뷰 오션뷰 펜션,Sokcho The View Pension,펜션,3급,,청호해안길 55,,,,,https://xn--9m1b64r.kr/,https://hotels.naver.com/KR1000013/hotels/KYK10374986?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
149,강원,149,씨랜드 펜션,Goseong Sealand Pension,펜션,3급,033-633-6222,토성면 토성로 71,,,,,http://www.slpension.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3643252?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
150,강원,150,강릉 해람채펜션,Gangneung Haeramchae Pension,펜션,3급,,강원도 강릉시 해안로711번길 41-11,,,,,http://xn--4i2bv9pw5i4lhmlc.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070587846?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
151,강원,151,초록 수채화 펜션,Yangyang Chorok Soochaehwa Pension,펜션,3급,033-673-7575,현북면 법수치길 405-20,10,,,,http://www.soochaehwa.com/,https://hotels.naver.com/KR1000013/hotels/N2717823?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
152,강원,152,강릉 돌고래스파펜션,Gangneung Dolgorae Spa Pension,펜션,2급,,사천면 진리해변길 103 2층 201호,9,,,,http://dolphinspaps.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070460903?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
153,강원,153,꿈꾸는풍차펜션,Gangneung Windmill Pension,펜션,3급,,해안로711번길 27-7,7.6,,,,http://windmillps.kr/,https://hotels.naver.com/KR1000013/hotels/N4888435?adultCnt=2&pageIndex=11&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
